,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,host_symbols
chr1:23749020-23754255_+,14.176095621371,2.8950319306711,0.587529793101929,4.92746404465118,8.33037468522681e-07,0.000113068307830753,ELOA
chr12:49272524-49272669_-,4.64673705708352,2.20480372460122,0.448012212561685,4.92130272966086,8.5970029517594e-07,0.000116073114063939,AC125611.3
chrX:65488645-65489409_+,21.0799567539002,1.81300434626794,0.368507486087192,4.91985757336548,8.66072109103928e-07,0.000116321192747869,ZC3H12B
chr2:61229547-61232532_-,105.371949886133,-1.20986975589884,0.246039618525187,-4.91737779123155,8.77111787422276e-07,0.000117190357722623,USP34
chr12:68731109-68735344_+,6.53571232258393,-2.93872495087454,0.598477728462973,-4.91033301844307,9.09218511823487e-07,0.000120850686444601,NUP107
chr2:24013284-24017588_+,4.0364185698699,2.38813195978849,0.487190597234666,4.90184328955386,9.4941562032576e-07,0.000125543087155756,MFSD2B
chr8:108449822-108450492_+,598.567169021848,-1.05523734463687,0.215397506535367,-4.89902302775082,9.63143571414798e-07,0.000126705241217968,EMC2
chr2:111344060-111480061_-,279.585996380988,1.12386620322018,0.229640635764936,4.89402147610575,9.87960505962003e-07,0.000129019009489301,MIR4435-2HG
chr1:156134402-156134975_+,18.9313941380921,2.00965951765187,0.410682827149279,4.89345885631925,9.90790350812468e-07,0.000129019009489301,LMNA
chr19:46918487-46937408_+,225.267481464686,2.02224900495834,0.414463430776977,4.87919766809659,1.06518268102878e-06,0.000138005713719349,ARHGAP35
chr9:109050282-109050692_-,210.532393713933,-0.951269402323855,0.195340621976038,-4.86979816436003,1.11712297771703e-06,0.000144007817826005,TMEM245
chr8:109438323-109486821_+,7.10623407963535,2.67793725914161,0.550518214261808,4.86439356549259,1.14808266576905e-06,0.000147258823124867,PKHD1L1
chr12:122511108-122515227_-,44.6073474112649,-1.55779493067094,0.320771992090021,-4.85639322972363,1.19543191959195e-06,0.000149974413798711,RSRC2
chr4:109940945-109945275_+,1280.28445932076,-0.664559598037551,0.13682905517148,-4.85686024218098,1.19261707110133e-06,0.000149974413798711,EGF
chr14:68882457-68883055_-,50.5211292430947,1.31525133023377,0.270806070706256,4.85680149932986,1.19297078401914e-06,0.000149974413798711,ACTN1
chr22:36288726-36292234_-,517.83862098549,1.40416679930004,0.289167886017631,4.85588776346494,1.19848574547756e-06,0.000149974413798711,MYH9
chr5:141571925-141574208_-,9.26994855678168,1.74774102836649,0.35967209811944,4.85926219327167,1.17824011574433e-06,0.000149974413798711,DIAPH1
chrX:130012577-130021150_+,23.5538259652021,2.48431551797333,0.512009819415577,4.85208569009281,1.22169812565568e-06,0.000152137000084685,BCORL1
chr10:74107229-74109156_+,19.3387017722261,1.86643144684603,0.38496886569548,4.84826595905141,1.24545353213795e-06,0.000154345987729154,VCL
chr1:212342187-212347406_+,20.07662242382,-2.1387049786732,0.441797118901342,-4.84092106347754,1.29238705347112e-06,0.00015939233212834,PPP2R5A
chr10:52133839-52290290_+,6.89526258891186,2.54045654914558,0.525000784509765,4.83895762464014,1.30521869127993e-06,0.000160204665489971,PRKG1
chrX:118671022-118680692_+,5.67421694303254,-2.34385986190893,0.484689646550265,-4.83579519098695,1.32614412113476e-06,0.000161997976854619,DOCK11
chr15:55360175-55360839_-,731.417697379594,1.16400921615705,0.240758165326628,4.83476526986271,1.33302836265472e-06,0.000162067187616974,CCPG1
chr2:15511211-15558634_-,5.24888000977299,-2.64509169320467,0.54721000888697,-4.83377798330994,1.33965988292348e-06,0.000162105164984133,NBAS
chr10:74070669-74101097_+,4.83977254737146,2.22158796065739,0.461002684633894,4.81903475772961,1.44254423648193e-06,0.000173735151636014,VCL
chr4:143527867-143530526_+,66.0011146325689,-1.18962988153171,0.24695349168966,-4.81722235791137,1.45570437799873e-06,0.000174500861723371,SMARCA5
chr7:152247901-152250966_-,8.27392613870983,2.41437880099628,0.502056662395358,4.808976718837,1.51704871616398e-06,0.000181008607980253,KMT2C
chr10:68737844-68742569_+,307.720661835705,-0.922281067289116,0.192365161764351,-4.79442877717599,1.63139010075603e-06,0.000193750232660623,CCAR1
chr3:170122590-170122744_-,246.015999744645,-1.18018281759355,0.246315384179939,-4.79134838257361,1.65664184239456e-06,0.000195625026893415,PHC3
chr16:81607566-81660946_+,7.86522358134781,2.38107072803251,0.497024673329069,4.79064894723255,1.66242762494697e-06,0.000195625026893415,CMIP
chr3:37315419-37319194_+,7.11983596380424,-2.30641851706514,0.48178014616399,-4.78728427360325,1.69053297418608e-06,0.000198023937839248,GOLGA4
chr4:42503449-42522299_-,14.4232107281243,-3.17382539460117,0.663279969564527,-4.78504634579109,1.70947882484426e-06,0.000199333001335136,ATP8A1
chr6:108663454-108664889_+,227.323091187971,1.41431511993075,0.295764975586667,4.78188844749241,1.73656043325287e-06,0.000201574591829122,FOXO3
chrX:154354824-154357623_-,65.8483291291681,1.61893825080044,0.338847078660286,4.77778429491352,1.77237361230788e-06,0.000204804956200604,FLNA
chr15:81135269-81143820_+,154.085053282038,1.45811326939378,0.305413867230818,4.77422090429118,1.80404275665374e-06,0.000206603164448386,CFAP161
chr2:106163666-106164784_-,117.882796160323,-1.27826198281252,0.267715384763647,-4.77470498731715,1.7997088370103e-06,0.000206603164448386,UXS1
chr4:123056386-123057288_+,43.8378788038495,-1.11186700512718,0.23304318905458,-4.77107702498345,1.83243444930605e-06,0.000208921959680213,SPATA5
chr7:139026707-139034678_-,75.2904642659694,1.79497020157001,0.376350518571944,4.76941073013796,1.847655979757e-06,0.000209725304640293,ZC3HAV1L
chrX:154349361-154349565_-,20.5647201480152,1.66987570040826,0.351399393949717,4.75207336483685,2.01341285655007e-06,0.000226535438636312,FLNA
chr5:179580946-179607659_+,15.9957410252676,1.95444258258267,0.411248810969165,4.75245771039862,2.00958810987043e-06,0.000226535438636312,RUFY1
chr15:39592999-39594440_+,13.9768498692633,2.04947643385569,0.431393224715484,4.7508312983065,2.02582093206499e-06,0.000226936176289359,THBS1
chrX:119410189-119410362_+,297.526992631355,-0.996824113693172,0.209883360966385,-4.74941943517297,2.04001445458391e-06,0.000227389989866386,SLC25A43
chr4:75981371-75982037_-,30.9306468746234,-1.07067338688734,0.225468114978391,-4.74866872856923,2.04760018941782e-06,0.000227389989866386,SDAD1
chr20:45893219-45895133_+,5.81720675146666,2.48959250079166,0.525058858277332,4.74154937402595,2.12089954058669e-06,0.000234514809977028,CTSA
chr19:16088026-16093753_+,63.3819090073717,-1.03439316941733,0.218417511480003,-4.73585273638663,2.18135944954814e-06,0.000240164866777933,TPM4
chr5:76683114-76701213_+,388.175813755394,1.34774422535046,0.284747772888594,4.73311594917288,2.21099099668292e-06,0.00024238697452097,IQGAP2
chr8:109475117-109498771_+,110.895765662073,3.31042483305578,0.700020054127501,4.72904285175353,2.25580773023258e-06,0.00024624781150492,PKHD1L1
chr9:36197550-36199096_+,229.170788384522,-0.925391077527556,0.195781875995908,-4.72664322384415,2.28261808328556e-06,0.000248118651231036,CLTA
chr1:31337174-31339048_+,150.777051991382,-0.995864447964381,0.210752499932004,-4.72527940729377,2.29799169842109e-06,0.000248735784977199,ZCCHC17
chr20:3910576-3918796_+,5.91694530407471,2.45684011542041,0.520678587846413,4.71853495182544,2.37549159620645e-06,0.000256044058476823,PANK2
chr22:36326567-36341526_-,12.6878531471262,1.48764076242172,0.315356649819728,4.71732802613208,2.3896224144802e-06,0.000256489471960923,MYH9
chr3:69027899-69028295_-,98.892785437774,-1.1475294934358,0.243420003205898,-4.71419553990046,2.42667545093771e-06,0.000259381272262104,TMF1
chr5:69565099-69566625_+,13.3752589900271,-1.95975880613425,0.416177143694497,-4.70895347288185,2.48991894125421e-06,0.000265036890456407,GTF2H2C
chr19:35269445-35271141_+,11.4573572475588,1.92365999760018,0.409397315281808,4.69876065571176,2.61744979036656e-06,0.00027746049368708,USF2
chr1:247864704-247864935_+,24.2405851309793,1.70061991824506,0.362404320693168,4.6926038712571,2.6974949625965e-06,0.000284768881792132,TRIM58
chr1:183538379-183546337_+,97.5256249673242,2.04496801906617,0.436087299821262,4.6893546771583,2.74067991738028e-06,0.00028814205705146,SMG7
chr2:39056701-39067753_-,20.7205098037431,-1.81146184761255,0.386988128447149,-4.68092355928674,2.85585418444139e-06,0.000299025417932551,SOS1
chr22:17524117-17524271_+,4.64672640657191,1.9414729322803,0.414928842082638,4.67905032230474,2.88206707561349e-06,0.000300543360531353,CECR2
chrX:154365348-154365486_-,30.7788145501251,1.4583209111778,0.311800250378244,4.67709987214158,2.90960569626921e-06,0.000300968205348363,FLNA
chr5:39381453-39383271_-,2636.91742110048,1.03861112174806,0.222042200241178,4.67753931739077,2.90337917413084e-06,0.000300968205348363,DAB2
chr5:76461569-76461669_+,127.585728932682,-1.14736704397377,0.245410429727063,-4.6752986221891,2.93526184266834e-06,0.000302402698995867,IQGAP2
chr16:68121986-68126610_+,449.146429858155,0.972472109297973,0.208642902403033,4.66094028647789,3.14768043830509e-06,0.000322989785135362,NFATC3
chr21:36336873-36338921_+,26.6498121969821,-2.0623522066128,0.442811731786085,-4.65740191275936,3.20224908929995e-06,0.000327280063298054,MORC3
chr2:33020908-33188851_+,1354.40059142923,1.7520556050762,0.376494716251451,4.6535994515951,3.26190163894659e-06,0.000332053820412289,LTBP1
chr10:74072729-74077748_+,9.77599467410598,1.65942390336752,0.356861590370396,4.65004906144468,3.31856076601192e-06,0.000336486321464442,VCL
chr20:45893219-45894072_+,6.12379089782958,1.99671492153748,0.429736301959377,4.64637246710014,3.37822817929754e-06,0.000341187745998109,CTSA
chr17:28163542-28172618_+,1107.52841369843,-0.896540532081526,0.193166055491939,-4.64129440236428,3.46233410697218e-06,0.000348310811161402,NLK
chr16:58560211-58560362_-,299.368334769031,-0.860291649452273,0.185507307177832,-4.63750815285985,3.5263470507748e-06,0.000353364769115336,CNOT1
chr1:36361220-36362656_-,346.853080334635,-0.70504174783301,0.152115707748847,-4.63490429927907,3.57102648913687e-06,0.000356449581812561,STK40
chr16:30664714-30666541_+,4.66566342152132,1.83338047906994,0.39570396648532,4.6332122858262,3.60035009141673e-06,0.000357983646880284,FBRS
chr3:136604308-136604473_-,73.0637846488211,-1.06882423044103,0.230978712441323,-4.62737115097806,3.70336489118185e-06,0.000366804708700726,STAG1
chr1:24514313-24514567_+,1535.59662331642,-0.975307025364957,0.210857423309716,-4.62543367008895,3.7381542438813e-06,0.000367413298154356,RCAN3
chr3:151369435-151409332_+,49.8170713929239,3.30517771279273,0.71454332184249,4.62558057959333,3.7355054016664e-06,0.000367413298154356,MED12L
chr3:130980581-130994098_+,27.3734252224502,-1.83327932921665,0.396956959269101,-4.6183327597838,3.86835567815617e-06,0.00037737989140772,ATP2C1
chr1:39439273-39448763_+,28.9937970043719,3.08186521119829,0.667316037468832,4.61829933368301,3.86897873310063e-06,0.00037737989140772,MACF1
chr16:14997752-14998405_+,321.263761675774,-1.07865611490991,0.233663106182006,-4.61628766532665,3.90665338131366e-06,0.000379611284813785,PDXDC1
chr15:44550875-44551522_+,798.123976480589,-0.967041104841885,0.209665586366111,-4.61230248417245,3.98232898898101e-06,0.000385424986504926,EIF3J
chr20:34072065-34073866_+,4.41442500293583,2.48141273392679,0.538085014564266,4.61156260955568,3.9965324293576e-06,0.000385424986504926,RALY
chr11:66193485-66216775_+,231.285567086791,1.57421763887604,0.341662557976126,4.60752166758069,4.07496752258521e-06,0.000391517385231755,PACS1
chr11:48139485-48145124_+,14.7141785671471,1.93020220359193,0.419025904953185,4.60640304280849,4.09693952966196e-06,0.000392159663262754,PTPRJ
chr9:35722860-35724079_-,12.1594925202825,1.65763976371909,0.360340778145786,4.60020032217515,4.22084840130387e-06,0.000402518304976387,TLN1
chr6:6167457-6174867_-,133.10323490678,1.32093476015259,0.287492138305362,4.5946813291623,4.33411101153134e-06,0.000411788702884494,F13A1
chr3:37091466-37094908_-,17.3341959051208,-1.58641009558155,0.345371039935201,-4.5933500848224,4.36186403062988e-06,0.000412896302500917,LRRFIP2
chr12:108652271-108654410_-,460.386802441703,-0.994930167838016,0.216717318474974,-4.59091213770675,4.41313098845184e-06,0.000413407730333022,CORO1C
chr14:50752517-50754632_-,7.83226099218878,2.16258938220819,0.471070800476442,4.59079480201477,4.41561291510731e-06,0.000413407730333022,NIN
chr6:20479845-20486803_+,219.464137413602,1.21237123769812,0.264057289945016,4.59131894427369,4.4045364158056e-06,0.000413407730333022,E2F3
chr17:66687110-66689047_+,90.8029281892605,1.13259429054358,0.24688923226423,4.58745924298323,4.48672984209477e-06,0.000417022031301656,PRKCA
chr15:65178933-65180204_-,308.06190514505,-0.818991188756646,0.178522440760847,-4.58760918384366,4.48350955724588e-06,0.000417022031301656,CLPX
chr21:34859473-34859578_-,13.6670056302546,-1.72292298306262,0.375664844069684,-4.58633010317842,4.51105168926853e-06,0.000417768985504713,RUNX1
chr6:129583987-129608052_-,10.0220000728859,2.0554014263857,0.448332907455139,4.58454285243686,4.54980772735583e-06,0.000419742080873679,ARHGAP18
chr11:34071725-34086413_+,9.89813974280797,2.80278049788098,0.611447819886092,4.58384249109452,4.56508168883781e-06,0.000419742080873679,CAPRIN1
chr6:129629352-129638629_-,7.47388757770731,1.87029778052898,0.408448344325967,4.57903136714974,4.67134148913757e-06,0.000427978297217307,ARHGAP18
chr12:45401794-45421273_+,8.31059659120515,1.71842956366853,0.37565354758993,4.57450641606717,4.77343980658056e-06,0.000435775983481178,ANO6
chr19:8426608-8430867_+,17.1837604637562,1.84854551583843,0.404165977283583,4.57372866529386,4.79120240298021e-06,0.00043584650795621,MARCH2
chr1:25227441-25228235_-,327.802901434635,-0.850341267413551,0.185983537027315,-4.57213192632562,4.82786800276664e-06,0.000437630027826758,SYF2
chr6:111460299-111472140_-,17.6560482381284,-2.01949622339841,0.441833119658178,-4.57072169003714,4.86047433773646e-06,0.000439034324598427,REV3L
chr13:28174271-28177935_+,454.161122823295,-0.88216978892528,0.193119204429323,-4.56800654047917,4.92384671903377e-06,0.000440109546631963,PAN3
chr13:32741079-32760720_+,9.05103846048348,2.90075209685373,0.634900547717548,4.56882909816642,4.90456490415982e-06,0.000440109546631963,PDS5B
chr2:101842608-101859864_+,345.934122316804,1.40604436353704,0.307799255956964,4.56805640795193,4.92267569677212e-06,0.000440109546631963,MAP4K4
chr13:21381433-21413772_-,5.03294331089002,2.38050046372434,0.521338027047999,4.56613624984078,4.96795931549798e-06,0.000441621489195398,ZDHHC20
chr3:124658430-124671898_+,6.21859084440281,-2.74646770090174,0.601526346655339,-4.56583109978956,4.97519238987526e-06,0.000441621489195398,KALRN
chr1:155676547-155679512_-,145.588775964099,-1.38371499111808,0.303254975569579,-4.56287646565127,5.04575063387558e-06,0.000446135939757587,YY1AP1
chr17:47299307-47302840_+,768.055485074802,1.85737416221466,0.407118013746279,4.56225000982688,5.06083337112455e-06,0.000446135939757587,ITGB3
chr12:118172456-118172660_-,3.39979221698758,1.9618457970199,0.430528728119555,4.55682900787775,5.19316668303275e-06,0.000456233920958354,TAOK3
chr15:101331851-101384425_-,44.4998683737206,1.85824559161445,0.407881517576289,4.55584651801952,5.21750246648765e-06,0.000456807477040299,PCSK6
chr17:66496200-66645511_+,40.2214515349526,-2.17560478311193,0.477893937963361,-4.55248457928489,5.30160480656859e-06,0.000462592068377224,PRKCA
chr1:9932802-9936627_-,72.2352776360701,-1.89118831165419,0.415662276125509,-4.54981945747502,5.36919632147727e-06,0.000466901671982564,LZIC
chr2:128107937-128134961_+,10.8643904941604,2.98920133477498,0.657253635833865,4.54801795197763,5.41535171760392e-06,0.000469324383823289,UGGT1
chr11:70417012-70419856_+,68.9456362691144,1.28258002565143,0.282753748427122,4.53603191040279,5.73225107555378e-06,0.000488536335020535,CTTN
chr11:120406117-120407823_+,1128.16690154928,-1.06272905700943,0.234180587520413,-4.53807494575867,5.67700858970754e-06,0.000488536335020535,ARHGEF12
chr1:205268949-205269884_+,252.681836787998,1.54142599240492,0.339762018204532,4.53678136405759,5.71192679462394e-06,0.000488536335020535,TMCC2
chr12:68651994-68656449_+,1704.558488735,-1.19204398938021,0.262657118307155,-4.53840351658094,5.66817193160573e-06,0.000488536335020535,RAP1B
chr6:6174579-6174867_-,51.6067115397613,1.46581559936861,0.323129237250454,4.536313741961,5.72460003531302e-06,0.000488536335020535,F13A1
chr4:83463493-83469151_-,15.2119155535871,-2.08652625016485,0.460418024622623,-4.53180835366957,5.84808939951158e-06,0.000496758401873082,ABRAXAS1
chr16:70042350-70043003_-,604.598931585743,-0.889448447642879,0.196519581333606,-4.52600418547086,6.01093897215264e-06,0.00050867746225247,AC009022.1
chr17:47033277-47054213_-,96.5486715815122,1.30488451652509,0.288346616087133,4.52540256664838,6.02806488616345e-06,0.00050867746225247,AC005670.3
chr3:196487398-196488683_-,1145.85629805375,-0.88536330403733,0.195708081768863,-4.52389751120738,6.07111314527067e-06,0.000510630378739765,RNF168
chr10:28147482-28150059_-,870.391677239479,-0.861478625576936,0.190463807171758,-4.52305683882538,6.09528632273902e-06,0.000510988170056288,MPP7
chr11:124745586-124745914_-,16.3521063279327,1.28116719263876,0.283438802403585,4.52008398911636,6.18151026160485e-06,0.000516528608276708,AP000866.5
chr19:41341882-41344864_-,5.89530420942716,1.92869360093788,0.427957160199211,4.50674455368402,6.58298047607214e-06,0.000548289604391814,TGFB1
chr14:49862549-49862849_-,1243108.90217568,0.742292839532417,0.165110767977305,4.49572640613268,6.93328396838854e-06,0.000575597196249421,RN7SL2
chr8:109482986-109527020_+,5.29853171553574,2.73167038420609,0.608086777492591,4.49223776163982,7.04786757185993e-06,0.000583222409099751,PKHD1L1
chr19:39453355-39453521_+,102.233364417885,-1.00785237711873,0.224435650021458,-4.49060733899615,7.1020373057947e-06,0.000585815315130391,SUPT5H
chrX:80704677-80719656_-,4.29686562122197,2.26798752640831,0.505590768340746,4.48581672852023,7.26351576157157e-06,0.00059721464689614,BRWD3
chr2:73730559-73732285_-,4.36163843428754,2.17402281705871,0.484764665535112,4.48469736270671,7.30174945324171e-06,0.000598440187616644,TPRKB
chr10:74082453-74083513_+,43.6053088309624,1.5527694555595,0.346739852881286,4.47819724977251,7.52760313704623e-06,0.000613033661189356,VCL
